p,p_index,dataset_index,initialization,A,B,C,alpha,beta,g12,g13,g23,D,empirical_loss,empirical_optimum,optimization_error,gradient_norm,is_best
0.30000000000000004,6,11,7,0.30763826659511784,0.9932952942166313,0.6697455554328983,1.5707963269641076,1.5707963265147342,1.0,2.863237211601731e-20,7.849096981670975e-20,1.0,0.30763826659511784,0.30763826659511784,0.0,9.878611857447794e-11,0
0.30000000000000004,6,12,0,0.3018222058187353,1.0187163263077486,0.68190838526985,1.5707963266512681,1.5707963270395078,1.0,2.0629147076557835e-20,5.983461907592852e-20,1.0,0.3018222058187353,0.3018222058187353,0.0,9.924609808863758e-11,1
0.30000000000000004,6,12,1,0.3018222058187353,1.0187163263077486,0.68190838526985,1.5707963269393521,1.5707963265488762,1.0,2.0867390727272146e-20,6.052602563517404e-20,1.0,0.3018222058187353,0.3018222058187353,0.0,9.981813618212695e-11,0
0.30000000000000004,6,12,2,0.3018222058187353,1.0187163263077486,0.68190838526985,1.5707963266501856,1.5707963270413519,1.0,2.094126517235737e-20,6.074018501771983e-20,1.0,0.3018222058187353,0.3018222058187353,0.0,9.999449164331022e-11,0
0.30000000000000004,6,12,3,0.3018222058187353,1.0187163263077486,0.68190838526985,1.570796326937236,1.57079632655248,1.0,2.0260508296415163e-20,5.876580433163944e-20,1.0,0.3018222058187353,0.3018222058187353,0.0,9.835600218112504e-11,0
0.30000000000000004,6,12,4,0.3018222058187353,1.0187163263077486,0.68190838526985,1.570796326652054,1.57079632703817,1.0,2.0404033471710347e-20,5.91819180477609e-20,1.0,0.3018222058187353,0.3018222058187353,0.0,9.870347860826699e-11,0
0.30000000000000004,6,12,5,0.3018222058187353,1.0187163263077486,0.68190838526985,1.5707963266515885,1.5707963270389627,1.0,2.0537209616793452e-20,5.956823160340571e-20,1.0,0.3018222058187353,0.3018222058187353,0.0,9.902512723477568e-11,0
0.30000000000000004,6,12,6,0.3018222058187353,1.0187163263077486,0.68190838526985,1.570796326652248,1.5707963270378391,1.0,2.0348629034269317e-20,5.90210552596615e-20,1.0,0.3018222058187353,0.3018222058187353,0.0,9.856912572411717e-11,0
0.30000000000000004,6,12,7,0.3018222058187353,1.0187163263077486,0.68190838526985,1.5707963266518845,1.5707963270384582,1.0,2.045246300079559e-20,5.932223062993059e-20,1.0,0.3018222058187353,0.3018222058187353,0.0,9.882030138988777e-11,0
0.30000000000000004,6,13,0,0.2972154369355563,0.9755094422967451,0.7497103916798986,1.5707963266571998,1.5707963269944982,1.0,1.8960409867368986e-20,3.9840801634547285e-20,1.0,0.2972154369355563,0.2972154369355563,0.0,9.878620891152133e-11,1
0.30000000000000004,6,13,1,0.2972154369355563,0.9755094422967451,0.7497103916798986,1.5707963269328846,1.570796326594873,1.0,1.904068929925936e-20,4.00094463610595e-20,1.0,0.2972154369355563,0.2972154369355563,0.0,9.899502287761374e-11,0
0.30000000000000004,6,13,2,0.2972154369355563,0.9755094422967451,0.7497103916798986,1.5707963269342402,1.570796326592908,1.0,1.9416635098447097e-20,4.0799438669378354e-20,1.0,0.2972154369355563,0.2972154369355563,0.0,9.996761382183786e-11,0
0.30000000000000004,6,13,3,0.2972154369355563,0.9755094422967451,0.7497103916798986,1.5707963266569673,1.570796326994836,1.0,1.9024487613842456e-20,3.997573853541863e-20,1.0,0.2972154369355563,0.2972154369355563,0.0,9.895365730609133e-11,0
0.30000000000000004,6,13,4,0.2972154369355563,0.9755094422967451,0.7497103916798986,1.5707963266564808,1.5707963269955405,1.0,1.915892941531931e-20,4.025796845547501e-20,1.0,0.2972154369355563,0.2972154369355563,0.0,9.930207525350824e-11,0
0.30000000000000004,6,13,5,0.2972154369355563,0.9755094422967451,0.7497103916798986,1.5707963269333698,1.5707963265941693,1.0,1.9174819266214224e-20,4.029143847188714e-20,1.0,0.2972154369355563,0.2972154369355563,0.0,9.934342897353425e-11,0
0.30000000000000004,6,13,6,0.2972154369355563,0.9755094422967451,0.7497103916798986,1.570796326657796,1.5707963269936343,1.0,1.8796578459227774e-20,3.949664626832627e-20,1.0,0.2972154369355563,0.2972154369355563,0.0,9.83587133522412e-11,0
0.30000000000000004,6,13,7,0.2972154369355563,0.9755094422967451,0.7497103916798986,1.570796326931383,1.5707963265970497,1.0,1.8628514598010614e-20,3.914340028976309e-20,1.0,0.2972154369355563,0.2972154369355563,0.0,9.79177778993429e-11,0
0.30000000000000004,6,14,0,0.2751900680916116,0.990608207829724,0.7257501174600935,1.5707963266834257,1.570796326972246,1.0,1.2425760163858395e-20,3.145281223842535e-20,1.0,0.2751900680916116,0.2751900680916116,0.0,9.846174962941174e-11,1
0.30000000000000004,6,14,1,0.2751900680916116,0.990608207829724,0.7257501174600935,1.5707963266842828,1.5707963269708825,1.0,1.2235413109225497e-20,3.0971012815920676e-20,1.0,0.2751900680916116,0.2751900680916116,0.0,9.770473047079105e-11,0
0.30000000000000004,6,14,2,0.2751900680916116,0.990608207829724,0.7257501174600935,1.5707963269074063,1.5707963266158949,1.0,1.2658436653118182e-20,3.2041631365417463e-20,1.0,0.2751900680916116,0.2751900680916116,0.0,9.937897293697643e-11,0
0.30000000000000004,6,14,3,0.2751900680916116,0.990608207829724,0.7257501174600935,1.5707963269056018,1.570796326618765,1.0,1.2255632790344923e-20,3.1022345809061324e-20,1.0,0.2751900680916116,0.2751900680916116,0.0,9.778581643480702e-11,0
0.30000000000000004,6,14,4,0.2751900680916116,0.990608207829724,0.7257501174600935,1.5707963269066383,1.5707963266171163,1.0,1.2486199864614402e-20,3.1605833720576214e-20,1.0,0.2751900680916116,0.2751900680916116,0.0,9.870100486149787e-11,0
0.30000000000000004,6,14,5,0.2751900680916116,0.990608207829724,0.7257501174600935,1.5707963266843301,1.5707963269708067,1.0,1.2224952275792862e-20,3.094436823662816e-20,1.0,0.2751900680916116,0.2751900680916116,0.0,9.766253067498605e-11,0
0.30000000000000004,6,14,6,0.2751900680916116,0.990608207829724,0.7257501174600935,1.5707963266836593,1.5707963269718745,1.0,1.2373737550331175e-20,3.132118649935111e-20,1.0,0.2751900680916116,0.2751900680916116,0.0,9.825556477757033e-11,0
0.30000000000000004,6,14,7,0.2751900680916116,0.990608207829724,0.7257501174600935,1.5707963269078333,1.5707963266152154,1.0,1.275470042357535e-20,3.2285340846898287e-20,1.0,0.2751900680916116,0.2751900680916116,0.0,9.975623704587476e-11,0
0.30000000000000004,6,15,0,0.2905440274899295,1.0021340420841947,0.7016803690379952,1.570796326666788,1.5707963270053558,1.0,1.641183800205216e-20,4.429305145573893e-20,1.0,0.2905440274899295,0.2905440274899295,0.0,9.86123723263743e-11,1
0.30000000000000004,6,15,1,0.2905440274899295,1.0021340420841947,0.7016803690379952,1.5707963266664318,1.570796327005941,1.0,1.6503219121794633e-20,4.453976154926061e-20,1.0,0.2905440274899295,0.2905440274899295,0.0,9.888669634597531e-11,0
0.30000000000000004,6,15,2,0.2905440274899295,1.0021340420841947,0.7016803690379952,1.5707963266652134,1.5707963270079421,1.0,1.68177360808697e-20,4.538839356833273e-20,1.0,0.2905440274899295,0.2905440274899295,0.0,9.982414452336866e-11,0
0.30000000000000004,6,15,3,0.2905440274899295,1.0021340420841947,0.7016803690379952,1.5707963266669995,1.570796327005008,1.0,1.6357665000023248e-20,4.4146809879601596e-20,1.0,0.2905440274899295,0.2905440274899295,0.0,9.844941332334211e-11,0
0.30000000000000004,6,15,4,0.2905440274899295,1.0021340420841947,0.7016803690379952,1.5707963266653548,1.57079632700771,1.0,1.6781070673215575e-20,4.5289578687960314e-20,1.0,0.2905440274899295,0.2905440274899295,0.0,9.971553765258007e-11,0
0.30000000000000004,6,15,5,0.2905440274899295,1.0021340420841947,0.7016803690379952,1.5707963266666303,1.570796327005615,1.0,1.6452255955717787e-20,4.4402189497254656e-20,1.0,0.2905440274899295,0.2905440274899295,0.0,9.873383510002165e-11,0
0.30000000000000004,6,15,6,0.2905440274899295,1.0021340420841947,0.7016803690379952,1.5707963266654166,1.5707963270076084,1.0,1.6765081670939067e-20,4.524630428750444e-20,1.0,0.2905440274899295,0.2905440274899295,0.0,9.966778509299052e-11,0
0.30000000000000004,6,15,7,0.2905440274899295,1.0021340420841947,0.7016803690379952,1.5707963266659155,1.5707963270067888,1.0,1.663612655537818e-20,4.4898313009386036e-20,1.0,0.2905440274899295,0.2905440274899295,0.0,9.928380255527593e-11,0
0.30000000000000004,6,16,0,0.31867899292490576,1.0212736665624966,0.7124280658889662,1.5707963269556968,1.570796326538293,1.0,2.5856704565186082e-20,6.584545293533267e-20,1.0,0.31867899292490576,0.31867899292490576,0.0,9.958763682470566e-11,1
0.30000000000000004,6,16,1,0.31867899292490576,1.0212736665624966,0.7124280658889662,1.5707963266348177,1.570796327050349,1.0,2.5625254323033483e-20,6.525597299763705e-20,1.0,0.31867899292490576,0.31867899292490576,0.0,9.914079422932358e-11,0
0.30000000000000004,6,16,2,0.31867899292490576,1.0212736665624966,0.7124280658889662,1.5707963266339846,1.5707963270516787,1.0,2.589267549750632e-20,6.593704167573633e-20,1.0,0.31867899292490576,0.31867899292490576,0.0,9.965686402397939e-11,0
0.30000000000000004,6,16,3,0.31867899292490576,1.0212736665624966,0.7124280658889662,1.5707963269553387,1.5707963265388647,1.0,2.5741649102497916e-20,6.555234590755012e-20,1.0,0.31867899292490576,0.31867899292490576,0.0,9.93656478875645e-11,0
0.30000000000000004,6,16,4,0.31867899292490576,1.0212736665624966,0.7124280658889662,1.5707963269559746,1.5707963265378497,1.0,2.5946115177952088e-20,6.607310340128256e-20,1.0,0.31867899292490576,0.31867899292490576,0.0,9.975961291562347e-11,0
0.30000000000000004,6,16,5,0.31867899292490576,1.0212736665624966,0.7124280658889662,1.5707963266348202,1.5707963270503453,1.0,2.562447234656339e-20,6.525404446910478e-20,1.0,0.31867899292490576,0.31867899292490576,0.0,9.91393783550976e-11,0
0.30000000000000004,6,16,6,0.31867899292490576,1.0212736665624966,0.7124280658889662,1.5707963269549272,1.5707963265395213,1.0,2.560979106771442e-20,6.521656311226265e-20,1.0,0.31867899292490576,0.31867899292490576,0.0,9.911082779593043e-11,0
0.30000000000000004,6,16,7,0.31867899292490576,1.0212736665624966,0.7124280658889662,1.5707963269534388,1.5707963265418963,1.0,2.5135638431710544e-20,6.400917640142648e-20,1.0,0.31867899292490576,0.31867899292490576,0.0,9.818914959779107e-11,0
0.30000000000000004,6,17,0,0.34453846396504406,0.9962874432507469,0.7065542471012676,1.5707963265477272,1.5707963271669523,1.0,6.109274061893554e-20,1.3842541289834114e-19,1.0,0.34453846396504406,0.34453846396504406,0.0,9.906127073389541e-11,1
0.30000000000000004,6,17,1,0.34453846396504406,0.9962874432507469,0.7065542471012676,1.5707963265454452,1.5707963271703875,1.0,6.222600580065019e-20,1.4099342380562863e-19,1.0,0.34453846396504406,0.34453846396504406,0.0,9.997606092714997e-11,0
0.30000000000000004,6,17,2,0.34453846396504406,0.9962874432507469,0.7065542471012676,1.570796327044153,1.5707963264196998,1.0,6.212871907741827e-20,1.4077265657455734e-19,1.0,0.34453846396504406,0.34453846396504406,0.0,9.989755641132983e-11,0
0.30000000000000004,6,17,3,0.34453846396504406,0.9962874432507469,0.7065542471012676,1.5707963265484757,1.5707963271658258,1.0,6.072328210051252e-20,1.375884907404323e-19,1.0,0.34453846396504406,0.34453846396504406,0.0,9.876148080509215e-11,0
0.30000000000000004,6,17,4,0.34453846396504406,0.9962874432507469,0.7065542471012676,1.5707963270426575,1.5707963264219507,1.0,6.138544456886488e-20,1.390886873049628e-19,1.0,0.34453846396504406,0.34453846396504406,0.0,9.929835241875149e-11,0
0.30000000000000004,6,17,5,0.34453846396504406,0.9962874432507469,0.7065542471012676,1.570796327043322,1.5707963264209501,1.0,6.171519981515776e-20,1.3983597783924299e-19,1.0,0.34453846396504406,0.34453846396504406,0.0,9.956482348448197e-11,0
0.30000000000000004,6,17,6,0.34453846396504406,0.9962874432507469,0.7065542471012676,1.5707963270419214,1.5707963264230582,1.0,6.10212438071693e-20,1.38263795067897e-19,1.0,0.34453846396504406,0.34453846396504406,0.0,9.900365938511399e-11,0
0.30000000000000004,6,17,7,0.34453846396504406,0.9962874432507469,0.7065542471012676,1.5707963265458194,1.570796327169824,1.0,6.203948371041244e-20,1.4057052618351042e-19,1.0,0.34453846396504406,0.34453846396504406,0.0,9.98258483088866e-11,0
0.30000000000000004,6,18,0,0.30534100723607815,0.9903541257301771,0.6751350637809392,1.5707963269593,1.5707963265250227,1.0,2.7028451155641154e-20,7.283195549330484e-20,1.0,0.30534100723607815,0.30534100723607815,0.0,9.91974247346162e-11,1
0.30000000000000004,6,18,1,0.30534100723607815,0.9903541257301771,0.6751350637809392,1.5707963266295577,1.570796327066306,1.0,2.7336956797377964e-20,7.366299630119781e-20,1.0,0.30534100723607815,0.30534100723607815,0.0,9.976157429679578e-11,0
0.30000000000000004,6,18,2,0.30534100723607815,0.9903541257301771,0.6751350637809392,1.5707963266297418,1.5707963270660044,1.0,2.727612116688179e-20,7.349940757797123e-20,1.0,0.30534100723607815,0.30534100723607815,0.0,9.965097270944524e-11,0
0.30000000000000004,6,18,3,0.30534100723607815,0.9903541257301771,0.6751350637809392,1.570796326631799,1.5707963270626268,1.0,2.660082605241585e-20,7.167947132024954e-20,1.0,0.30534100723607815,0.30534100723607815,0.0,9.840932016774535e-11,0
0.30000000000000004,6,18,4,0.30534100723607815,0.9903541257301771,0.6751350637809392,1.570796326629785,1.5707963270659333,1.0,2.7261821062593564e-20,7.346088589939468e-20,1.0,0.30534100723607815,0.30534100723607815,0.0,9.962486354941867e-11,0
0.30000000000000004,6,18,5,0.30534100723607815,0.9903541257301771,0.6751350637809392,1.5707963269596557,1.5707963265244398,1.0,2.7145539292349445e-20,7.314689652830007e-20,1.0,0.30534100723607815,0.30534100723607815,0.0,9.94112772724446e-11,0
0.30000000000000004,6,18,6,0.30534100723607815,0.9903541257301771,0.6751350637809392,1.5707963266298737,1.5707963270657883,1.0,2.723257253450179e-20,7.33823089251597e-20,1.0,0.30534100723607815,0.30534100723607815,0.0,9.957173073703039e-11,0
0.30000000000000004,6,18,7,0.30534100723607815,0.9903541257301771,0.6751350637809392,1.5707963266305085,1.570796327064746,1.0,2.7023453981789688e-20,7.281870670321013e-20,1.0,0.30534100723607815,0.30534100723607815,0.0,9.918855131029374e-11,0
0.30000000000000004,6,19,0,0.3045918600131977,1.0413168423975063,0.6931024170294974,1.570796326659686,1.5707963270279253,1.0,1.8281898425709467e-20,5.430234995405653e-20,1.0,0.3045918600131977,0.3045918600131977,0.0,9.870009984046019e-11,1
0.30000000000000004,6,19,1,0.3045918600131977,1.0413168423975063,0.6931024170294974,1.570796326659672,1.570796327027949,1.0,1.8285681491392783e-20,5.431342346782413e-20,1.0,0.3045918600131977,0.3045918600131977,0.0,9.871003915313082e-11,0
0.30000000000000004,6,19,2,0.3045918600131977,1.0413168423975063,0.6931024170294974,1.570796326930382,1.5707963265613942,1.0,1.8356277204249463e-20,5.452336604983356e-20,1.0,0.3045918600131977,0.3045918600131977,0.0,9.890082397266595e-11,0
0.30000000000000004,6,19,3,0.3045918600131977,1.0413168423975063,0.6931024170294974,1.5707963266605296,1.5707963270264715,1.0,1.8054496932671914e-20,5.362694365668767e-20,1.0,0.3045918600131977,0.3045918600131977,0.0,9.808439939845386e-11,0
0.30000000000000004,6,19,4,0.3045918600131977,1.0413168423975063,0.6931024170294974,1.5707963269315686,1.5707963265593494,1.0,1.8679220772228402e-20,5.548248276023441e-20,1.0,0.3045918600131977,0.3045918600131977,0.0,9.976682227668977e-11,0
0.30000000000000004,6,19,5,0.3045918600131977,1.0413168423975063,0.6931024170294974,1.5707963266589244,1.570796327029238,1.0,1.848843473542881e-20,5.491587952763851e-20,1.0,0.3045918600131977,0.3045918600131977,0.0,9.925615474624059e-11,0
0.30000000000000004,6,19,6,0.3045918600131977,1.0413168423975063,0.6931024170294974,1.5707963269305523,1.5707963265611016,1.0,1.8402454740956266e-20,5.46601228820405e-20,1.0,0.3045918600131977,0.3045918600131977,0.0,9.902447393294447e-11,0
0.30000000000000004,6,19,7,0.3045918600131977,1.0413168423975063,0.6931024170294974,1.5707963269295908,1.5707963265627578,1.0,1.8142526036483313e-20,5.38884289176282e-20,1.0,0.3045918600131977,0.3045918600131977,0.0,9.832324930305916e-11,0
0.30000000000000004,6,20,0,0.31803936044938774,0.995036913357939,0.6877150269212143,1.5707963266115599,1.5707963270870902,1.0,3.361236038189592e-20,8.537706564430156e-20,1.0,0.31803936044938774,0.31803936044938774,0.0,9.941708499246986e-11,1
0.30000000000000004,6,20,1,0.31803936044938774,0.995036913357939,0.6877150269212143,1.5707963266129907,1.5707963270848093,1.0,3.308975098660183e-20,8.404937317635061e-20,1.0,0.31803936044938774,0.31803936044938774,0.0,9.864087797946621e-11,0
0.30000000000000004,6,20,2,0.31803936044938774,0.995036913357939,0.6877150269212143,1.5707963266130374,1.5707963270847347,1.0,3.3072788848347813e-20,8.400611971643984e-20,1.0,0.31803936044938774,0.31803936044938774,0.0,9.861537715213194e-11,0
0.30000000000000004,6,20,3,0.31803936044938774,0.995036913357939,0.6877150269212143,1.5707963266123863,1.570796327085773,1.0,3.331000609615575e-20,8.460906426376006e-20,1.0,0.31803936044938774,0.31803936044938774,0.0,9.896892190630872e-11,0
0.30000000000000004,6,20,4,0.31803936044938774,0.995036913357939,0.6877150269212143,1.5707963266120966,1.5707963270862342,1.0,3.341586142186432e-20,8.487757355352845e-20,1.0,0.31803936044938774,0.31803936044938774,0.0,9.912558547459377e-11,0
0.30000000000000004,6,20,5,0.31803936044938774,0.995036913357939,0.6877150269212143,1.5707963269786955,1.5707963265019669,1.0,3.3782041084079825e-20,8.580783359845751e-20,1.0,0.31803936044938774,0.31803936044938774,0.0,9.966741638482493e-11,0
0.30000000000000004,6,20,6,0.31803936044938774,0.995036913357939,0.6877150269212143,1.5707963266109235,1.5707963270881045,1.0,3.384610897140458e-20,8.59708381234075e-20,1.0,0.31803936044938774,0.31803936044938774,0.0,9.976222119537389e-11,0
0.30000000000000004,6,20,7,0.31803936044938774,0.995036913357939,0.6877150269212143,1.5707963269763026,1.57079632650578,1.0,3.290811510331521e-20,8.358839090056661e-20,1.0,0.31803936044938774,0.31803936044938774,0.0,9.83702628745503e-11,0
0.30000000000000004,6,21,0,0.287487891504996,0.9802893875258818,0.7347428590800231,1.5707963266670613,1.570796326988494,1.0,1.6341879045218932e-20,3.7479914231484236e-20,1.0,0.287487891504996,0.287487891504996,0.0,9.967247177732562e-11,1
0.30000000000000004,6,21,1,0.287487891504996,0.9802893875258818,0.7347428590800231,1.5707963266681595,1.570796326986831,1.0,1.6062299238347476e-20,3.683881662362227e-20,1.0,0.287487891504996,0.287487891504996,0.0,9.881645547913122e-11,0
0.30000000000000004,6,21,2,0.287487891504996,0.9802893875258818,0.7347428590800231,1.5707963266668377,1.5707963269888323,1.0,1.639909673744933e-20,3.761105383804196e-20,1.0,0.287487891504996,0.287487891504996,0.0,9.984660637910317e-11,0
