N,p,dataset_index,empirical_g12,empirical_g13,empirical_g23,population_max_gram_error
4096,0.5,22,0.3384870717309228,0.062246259902456025,0.41275575878855864,0.037755758788558635
4096,0.5,23,0.34634648744658536,0.05666812375018021,0.416219658355765,0.04121965835576502
4096,0.5,24,0.41391999936531354,0.07246681583374465,0.3182158298199157,0.056784170180084304
4096,0.5,25,0.23961174854957001,0.06579463135609881,0.5144740097446402,0.1394740097446402
4096,0.5,26,0.3397673837439865,0.05720119190985895,0.42192254478300917,0.04692254478300917
4096,0.5,27,0.3606136086305566,0.06279027669465548,0.38891359949280957,0.014386391369443419
4096,0.5,28,0.3739228666230199,0.06224520716167048,0.37658818447161346,0.001588184471613463
4096,0.5,29,0.3516564003806273,0.055941224050813754,0.41228554527244166,0.037285545272441656
4096,0.5,30,0.2917452638445431,0.07105681132478331,0.4450851254039321,0.08325473615545692
4096,0.5,31,0.4524579994631316,0.050750232816248686,0.3242236707686771,0.07745799946313159
4096,0.5,32,0.23339377692203955,0.06342433957463856,0.5266010825746423,0.15160108257464233
4096,0.5,33,0.38577056445027524,0.0613465560894188,0.36659558078399096,0.010770564450275244
4096,0.5,34,0.37231736623681594,0.06516075971508617,0.3724165783837044,0.0026826337631840613
4096,0.5,35,0.35574630638914995,0.06351382918246945,0.39241518175203216,0.019253693610850053
4096,0.5,36,0.34301401971239504,0.05927597228889686,0.41417558822876066,0.03917558822876066
4096,0.5,37,0.33891831984600906,0.0680213464446014,0.40080917805531346,0.036081680153990936
4096,0.5,38,0.40919399737461404,0.06723498101722103,0.33233137301321974,0.042668626986780256
4096,0.5,39,0.4006723388987644,0.068267547640809,0.338588071370225,0.03641192862977499
4096,0.5,40,0.43908429938942717,0.05303409290405531,0.3320223672599607,0.06408429938942717
4096,0.5,41,0.4234016734198879,0.05549710003449737,0.34185095427932,0.04840167341988788
4096,0.5,42,0.36362586767880606,0.0683702346851105,0.37491499243725857,0.011374132321193942
4096,0.5,43,0.3750464263811162,0.060285227427372745,0.3794255768977084,0.004425576897708394
4096,0.5,44,0.3118734772033655,0.0593352447085313,0.44691082657963577,0.07191082657963577
4096,0.5,45,0.402823441657286,0.06593734716703514,0.34092112729296087,0.03407887270703913
4096,0.5,46,0.4371688200224052,0.05671748175101815,0.3262354559803769,0.0621688200224052
4096,0.5,47,0.41495137830788686,0.06331349788074664,0.334302033935743,0.04069796606425702
4096,0.5,48,0.3792396503774664,0.07041871539173428,0.3554757180837628,0.019524281916237174
4096,0.5,49,0.5053651587972753,0.06515010802465693,0.24855758900624536,0.13036515879727528
4096,0.5,50,0.3873251229477528,0.06087159437767642,0.3660128540052192,0.012325122947752787
4096,0.5,51,0.4255644496644545,0.06280234384385697,0.3251824526523664,0.0505644496644545
4096,0.5,52,0.3794938130769939,0.07397300541799945,0.34866599655744773,0.026334003442552267
4096,0.5,53,0.4027720648539316,0.059172559903017785,0.3542780359485325,0.027772064853931577
4096,0.5,54,0.34529646870907826,0.06386019174288537,0.40243889381806563,0.029703531290921736
4096,0.5,55,0.3981286761796959,0.07034744281480898,0.33717099746051776,0.03782900253948224
4096,0.5,56,0.3051749351997227,0.06213599578436907,0.44829110613925904,0.07329110613925904
4096,0.5,57,0.37927168859082,0.0657387132734174,0.3643631931514564,0.010636806848543623
4096,0.5,58,0.33925116455227805,0.06584557025120996,0.40473454356320737,0.03574883544772195
4096,0.5,59,0.33713264815063154,0.06540172888684403,0.40781417079940774,0.03786735184936846
4096,0.5,60,0.31183530298578144,0.05528725428467218,0.45561929706166493,0.08061929706166493
4096,0.5,61,0.3738356687954378,0.06881222778422447,0.3638575064790576,0.011142493520942376
4096,0.5,62,0.34436097254427955,0.06726665081560951,0.39666145280348486,0.030639027455720447
4096,0.5,63,0.36230697597336997,0.0638540351118716,0.38506940307776816,0.012693024026630029
4096,0.5,64,0.41420540216790847,0.05522289591998231,0.35129184468839814,0.039205402167908465
4096,0.5,65,0.4256849172273709,0.0584371321647541,0.3336667598491196,0.050684917227370896
4096,0.5,66,0.32968612007246156,0.07044788803439223,0.4057203261958402,0.045313879927538436
4096,0.5,67,0.4100682420238966,0.06965302001491902,0.32699387338122665,0.04800612661877335
4096,0.5,68,0.348517107250529,0.05570430813404614,0.4160356896039089,0.04103568960390891
4096,0.5,69,0.30288704984559534,0.0636761901524508,0.447609816034763,0.07260981603476302
4096,0.5,70,0.34684274092945117,0.07476507672997168,0.37988661629480414,0.028157259070548835
4096,0.5,71,0.3595851132221244,0.05837041160425749,0.39901472501821544,0.024014725018215444
4096,0.5,72,0.3178155771940236,0.07041704111681119,0.4182664766524552,0.05718442280597641
4096,0.5,73,0.31015640686972024,0.06448465847032825,0.438138132219981,0.06484359313027976
4096,0.5,74,0.4085624011652834,0.06469501723189669,0.33776784039327507,0.037232159606724935
4096,0.5,75,0.3631297928894856,0.06310505164940833,0.3857315125500891,0.011870207110514397
4096,0.5,76,0.35097009404392393,0.06785164338995098,0.38874588718426517,0.02402990595607607
4096,0.5,77,0.3244974236394165,0.066521586639538,0.41881671733005876,0.05050257636058347
4096,0.5,78,0.38460183958217,0.061566165075265744,0.36731238088257234,0.00960183958216998
4096,0.5,79,0.334898414218464,0.06269260733719428,0.41558780174000665,0.040587801740006646
4096,0.5,80,0.4381408906283645,0.056932133367426585,0.32488283238805776,0.06314089062836448
4096,0.5,81,0.4191348711211398,0.06136068975943931,0.3341099855449995,0.044134871121139785
4096,0.5,82,0.3228333430041023,0.06396032619328607,0.4256963159639987,0.052166656995897676
4096,0.5,83,0.30272803835096385,0.06685726923499735,0.4413816325249288,0.07227196164903615
4096,0.5,84,0.42264951457333655,0.0618094400920165,0.3298784022101141,0.04764951457333655
4096,0.5,85,0.42344309713578,0.06719087113173394,0.31886879830546777,0.05613120169453223
4096,0.5,86,0.43532980940139476,0.06390958519294737,0.3138668062148006,0.06113319378519938
4096,0.5,87,0.36212281625780995,0.056370978568534125,0.4006381467977538,0.02563814679775378
4096,0.5,88,0.32536262077154915,0.0669106549090771,0.4171365214197561,0.04963737922845085
4096,0.5,89,0.40874396224009146,0.06781700211518632,0.33167014528929273,0.04332985471070727
4096,0.5,90,0.32475471509512116,0.059373225936284524,0.4331043999220243,0.05810439992202432
4096,0.5,91,0.3185576907837705,0.05333914124455086,0.452694969954909,0.07769496995490899
4096,0.5,92,0.4117860620165914,0.06192480306202475,0.3400504787212859,0.0367860620165914
4096,0.5,93,0.3770714896999914,0.06236586728435134,0.37319891697000934,0.00207148969999138
4096,0.5,94,0.3587380349427758,0.0732224536571004,0.37068632979725963,0.016261965057224215
4096,0.5,95,0.4406823492856753,0.07241785358598951,0.29337815705823733,0.08162184294176267
4096,0.5,96,0.41791021637379433,0.059107264795938086,0.3397602672101358,0.04291021637379433
4096,0.5,97,0.3492035049937271,0.06014081453025316,0.4059811926817267,0.03098119268172672
4096,0.5,98,0.4339776529626038,0.06494891585970913,0.31316833666516475,0.06183166333483525
4096,0.5,99,0.3424425327598887,0.06006187855250611,0.41313458004673975,0.03813458004673975
4096,0.6180339887498949,0,0.0,0.0,1.0,0.0
4096,0.6180339887498949,1,0.004210678372815302,0.0016616219649072672,0.9888670292783862,0.011132970721613789
4096,0.6180339887498949,2,0.016752516443305165,0.005881065997948132,0.9579367014526584,0.04206329854734159
4096,0.6180339887498949,3,0.0,0.0,1.0,0.0
4096,0.6180339887498949,4,0.06222606330423236,0.021858315342156653,0.84799206801597,0.15200793198402995
4096,0.6180339887498949,5,0.0,0.0,1.0,0.0
4096,0.6180339887498949,6,0.0,0.0,1.0,0.0
4096,0.6180339887498949,7,0.0,0.0,1.0,0.0
4096,0.6180339887498949,8,0.046854652626829085,0.01997505657950066,0.8759066090214653,0.12409339097853467
4096,0.6180339887498949,9,0.0,0.0,1.0,0.0
4096,0.6180339887498949,10,0.0,0.0,1.0,0.0
4096,0.6180339887498949,11,0.025158146004346738,0.009715498805501654,0.9348932417385243,0.06510675826147572
4096,0.6180339887498949,12,0.03978178031971741,0.01389227851570174,0.9016796910561101,0.09832030894388988
4096,0.6180339887498949,13,0.0,0.0,1.0,0.0
4096,0.6180339887498949,14,0.0,0.0,1.0,0.0
4096,0.6180339887498949,15,0.03289955471040734,0.011194832121620757,0.9191082141655498,0.08089178583445022
4096,0.6180339887498949,16,0.010171599425592426,0.0039574838879612995,0.9733519309374341,0.026648069062565893
4096,0.6180339887498949,17,0.013060380509496317,0.005180462771863847,0.9655936475120023,0.03440635248799773
4096,0.6180339887498949,18,0.0,0.0,1.0,0.0
4096,0.6180339887498949,19,0.0,0.0,1.0,0.0
4096,0.6180339887498949,20,0.040622322499737185,0.015108835536363996,0.8973329921791748,0.10266700782082516
4096,0.6180339887498949,21,0.010944240944099237,0.004176086887892172,0.9715524173999401,0.028447582600059862
4096,0.6180339887498949,22,0.0,0.0,1.0,0.0
4096,0.6180339887498949,23,0.0,0.0,1.0,0.0
4096,0.6180339887498949,24,0.0,0.0,1.0,0.0
4096,0.6180339887498949,25,0.0,0.0,1.0,0.0
4096,0.6180339887498949,26,0.0,0.0,1.0,0.0
4096,0.6180339887498949,27,0.014812166935550652,0.0061572019831457325,0.960313575538758,0.03968642446124204
4096,0.6180339887498949,28,0.022650365605599576,0.007699197881224862,0.9439894169634895,0.05601058303651052
4096,0.6180339887498949,29,0.0,0.0,1.0,0.0
4096,0.6180339887498949,30,0.048598088005612716,0.021664935837052923,0.8692326664608279,0.13076733353917214
4096,0.6180339887498949,31,0.06034090481213833,0.020146250005901978,0.855032933250205,0.14496706674979498
4096,0.6180339887498949,32,0.0,0.0,1.0,0.0
4096,0.6180339887498949,33,0.0,0.0,1.0,0.0
4096,0.6180339887498949,34,0.05884774666121112,0.022256929999309893,0.8520812352671633,0.14791876473283672
4096,0.6180339887498949,35,0.0,0.0,1.0,0.0
4096,0.6180339887498949,36,0.0,0.0,1.0,0.0
4096,0.6180339887498949,37,0.05859262214192257,0.020010124081811353,0.8579648595814393,0.1420351404185607
4096,0.6180339887498949,38,0.018876465595707492,0.005831988988899639,0.9547869165298433,0.045213083470156734
4096,0.6180339887498949,39,0.0,0.0,1.0,0.0
4096,0.6180339887498949,40,0.01091251208971078,0.0051851584616224855,0.9690922989658948,0.03090770103410523
4096,0.6180339887498949,41,0.0504721944909749,0.01709463540650963,0.8774048780890177,0.12259512191098232
4096,0.6180339887498949,42,0.0,0.0,1.0,0.0
4096,0.6180339887498949,43,0.024983153978191064,0.008842719166851976,0.937393025868138,0.062606974131862
4096,0.6180339887498949,44,0.0,0.0,1.0,0.0
4096,0.6180339887498949,45,0.0,0.0,1.0,0.0
4096,0.6180339887498949,46,0.0,0.0,1.0,0.0
4096,0.6180339887498949,47,0.0517322328836447,0.01929313907133401,0.8700385406688831,0.1299614593311169
4096,0.6180339887498949,48,0.03297495890744273,0.013207869017921758,0.9139154613143944,0.08608453868560562
4096,0.6180339887498949,49,0.018094000104253938,0.005526810716229791,0.9568155922077325,0.04318440779226751
4096,0.6180339887498949,50,0.0,0.0,1.0,0.0
4096,0.6180339887498949,51,0.012969801876012377,0.005433138000534465,0.965103704392061,0.034896295607939054
4096,0.6180339887498949,52,0.022262282714137105,0.008988485161052884,0.9413005030412696,0.058699496958730446
4096,0.6180339887498949,53,0.0,0.0,1.0,0.0
4096,0.6180339887498949,54,0.03588149525874884,0.012923461267786873,0.9101083460918646,0.08989165390813536
4096,0.6180339887498949,55,0.0,0.0,1.0,0.0
4096,0.6180339887498949,56,0.08599228769833628,0.029649711516243737,0.794351016455324,0.20564898354467598
4096,0.6180339887498949,57,0.030150530430926525,0.011334209638042936,0.9229952701258222,0.07700472987417784
4096,0.6180339887498949,58,0.0,0.0,1.0,0.0
4096,0.6180339887498949,59,0.0,0.0,1.0,0.0
4096,0.6180339887498949,60,0.0,0.0,1.0,0.0
4096,0.6180339887498949,61,0.0,0.0,1.0,0.0
4096,0.6180339887498949,62,0.0,0.0,1.0,0.0
4096,0.6180339887498949,63,0.0042566749567430895,0.001734134505428253,0.988606397419644,0.011393602580356044
4096,0.6180339887498949,64,0.0,0.0,1.0,0.0
4096,0.6180339887498949,65,0.007920212649164704,0.002979468044405187,0.9794849346421851,0.020515065357814888
4096,0.6180339887498949,66,0.047820534042153806,0.015079510853326372,0.8865316999819856,0.11346830001801445
4096,0.6180339887498949,67,0.008843407961194316,0.0033490863106482305,0.9770487730278771,0.02295122697212293
4096,0.6180339887498949,68,0.058313901687918834,0.020357033360082988,0.8575181530186023,0.14248184698139765
4096,0.6180339887498949,69,0.0,0.0,1.0,0.0
4096,0.6180339887498949,70,0.0,0.0,1.0,0.0
4096,0.6180339887498949,71,0.0,0.0,1.0,0.0
4096,0.6180339887498949,72,0.031675665326924285,0.012772165678065717,0.9170294631119256,0.08297053688807443
4096,0.6180339887498949,73,0.013391528631294225,0.005327081911200182,0.9646899662669248,0.035310033733075175
4096,0.6180339887498949,74,0.007245024186380178,0.0029850928470427918,0.9805597506668345,0.01944024933316546
4096,0.6180339887498949,75,0.0,0.0,1.0,0.0
4096,0.6180339887498949,76,0.026814718394266412,0.008571200545278712,0.935290918838183,0.06470908116181695
4096,0.6180339887498949,77,0.08040729087101384,0.020306733547445666,0.8258436107984208,0.17415638920157916
4096,0.6180339887498949,78,0.0,0.0,1.0,0.0
4096,0.6180339887498949,79,0.0,0.0,1.0,0.0
4096,0.6180339887498949,80,0.035347403862023175,0.016502547621232766,0.9022670488788521,0.09773295112114788
4096,0.6180339887498949,81,0.0,0.0,1.0,0.0
4096,0.6180339887498949,82,0.0,0.0,1.0,0.0
4096,0.6180339887498949,83,0.061575147274487596,0.023919966680997273,0.8439898671274305,0.15601013287256948
4096,0.6180339887498949,84,0.03426080495175737,0.013586060582040982,0.9109692405272591,0.08903075947274086
4096,0.6180339887498949,85,0.012238576232495635,0.004447264615438762,0.968791136715325,0.03120886328467498
4096,0.6180339887498949,86,0.0,0.0,1.0,0.0
4096,0.6180339887498949,87,0.05837722377774418,0.022862471986201116,0.851343864623285,0.14865613537671496
4096,0.6180339887498949,88,0.0006088474503106456,0.0002203221309982628,0.9984388928345167,0.0015611071654832998
4096,0.6180339887498949,89,0.010916443088841321,0.004174549841843733,0.9716008066747737,0.028399193325226335
4096,0.6180339887498949,90,0.0303119243017127,0.014012906187850227,0.9162202821817441,0.08377971781825588
4096,0.6180339887498949,91,0.0006876321521946949,0.000258886362359545,0.9982103919219412,0.0017896080780588353
4096,0.6180339887498949,92,0.0,0.0,1.0,0.0
4096,0.6180339887498949,93,0.06406963030609897,0.023750802122233294,0.8406472740573343,0.1593527259426657
4096,0.6180339887498949,94,0.06652160855844486,0.02296011738649456,0.8389269346144093,0.16107306538559074
4096,0.6180339887498949,95,0.07235368026159844,0.0240211537510433,0.8277655041685305,0.17223449583146955
4096,0.6180339887498949,96,0.02488544261406256,0.009424620098695602,0.9360562575887376,0.06394374241126244
4096,0.6180339887498949,97,0.013214730117740603,0.005360953522003498,0.9648887608508077,0.03511123914919234
4096,0.6180339887498949,98,0.0,0.0,1.0,0.0
4096,0.6180339887498949,99,0.0,0.0,1.0,0.0
4096,0.65,0,0.0,0.0,1.0,0.0
4096,0.65,1,0.0,0.0,1.0,0.0
4096,0.65,2,0.0,0.0,1.0,0.0
4096,0.65,3,0.0,0.0,1.0,0.0
4096,0.65,4,0.0,0.0,1.0,0.0
4096,0.65,5,0.0,0.0,1.0,0.0
4096,0.65,6,0.0,0.0,1.0,0.0
4096,0.65,7,0.0,0.0,1.0,0.0
4096,0.65,8,0.0,0.0,1.0,0.0
4096,0.65,9,0.0,0.0,1.0,0.0
4096,0.65,10,0.0,0.0,1.0,0.0
4096,0.65,11,0.0,0.0,1.0,0.0
4096,0.65,12,0.0,0.0,1.0,0.0
4096,0.65,13,0.0,0.0,1.0,0.0
4096,0.65,14,0.0,0.0,1.0,0.0
4096,0.65,15,0.0,0.0,1.0,0.0
4096,0.65,16,0.0033729671081478285,0.0013163587746687355,0.9911151594418335,0.008884840558166518
4096,0.65,17,0.0,0.0,1.0,0.0
4096,0.65,18,0.0,0.0,1.0,0.0
4096,0.65,19,0.0,0.0,1.0,0.0
4096,0.65,20,0.0,0.0,1.0,0.0
4096,0.65,21,0.0,0.0,1.0,0.0
4096,0.65,22,0.0,0.0,1.0,0.0
4096,0.65,23,0.0,0.0,1.0,0.0
4096,0.65,24,0.0,0.0,1.0,0.0
4096,0.65,25,0.0,0.0,1.0,0.0
4096,0.65,26,0.0,0.0,1.0,0.0
4096,0.65,27,0.0,0.0,1.0,0.0
4096,0.65,28,0.0,0.0,1.0,0.0
4096,0.65,29,0.0,0.0,1.0,0.0
4096,0.65,30,0.0,0.0,1.0,0.0
4096,0.65,31,0.0,0.0,1.0,0.0
4096,0.65,32,0.0,0.0,1.0,0.0
4096,0.65,33,0.0,0.0,1.0,0.0
4096,0.65,34,0.0,0.0,1.0,0.0
4096,0.65,35,0.0,0.0,1.0,0.0
4096,0.65,36,0.0,0.0,1.0,0.0
4096,0.65,37,0.0,0.0,1.0,0.0
4096,0.65,38,0.0,0.0,1.0,0.0
4096,0.65,39,0.0,0.0,1.0,0.0
4096,0.65,40,0.008195393728668843,0.003150786383213977,0.9786000946083848,0.02139990539161518
4096,0.65,41,0.0,0.0,1.0,0.0
4096,0.65,42,0.0,0.0,1.0,0.0
4096,0.65,43,0.0,0.0,1.0,0.0
4096,0.65,44,0.0,0.0,1.0,0.0
4096,0.65,45,0.0,0.0,1.0,0.0
4096,0.65,46,0.0,0.0,1.0,0.0
4096,0.65,47,0.0,0.0,1.0,0.0
4096,0.65,48,0.0,0.0,1.0,0.0
4096,0.65,49,0.0,0.0,1.0,0.0
4096,0.65,50,0.0,0.0,1.0,0.0
4096,0.65,51,0.0,0.0,1.0,0.0
4096,0.65,52,0.0,0.0,1.0,0.0
4096,0.65,53,0.0,0.0,1.0,0.0
4096,0.65,54,0.0,0.0,1.0,0.0
4096,0.65,55,0.0,0.0,1.0,0.0
4096,0.65,56,0.0,0.0,1.0,0.0
4096,0.65,57,0.0,0.0,1.0,0.0
4096,0.65,58,0.0,0.0,1.0,0.0
4096,0.65,59,0.0,0.0,1.0,0.0
4096,0.65,60,0.0,0.0,1.0,0.0
4096,0.65,61,0.0,0.0,1.0,0.0
4096,0.65,62,0.0,0.0,1.0,0.0
4096,0.65,63,0.0,0.0,1.0,0.0
4096,0.65,64,0.0,0.0,1.0,0.0
4096,0.65,65,0.0,0.0,1.0,0.0
4096,0.65,66,0.0,0.0,1.0,0.0
4096,0.65,67,0.0,0.0,1.0,0.0
4096,0.65,68,0.0,0.0,1.0,0.0
4096,0.65,69,0.0,0.0,1.0,0.0
4096,0.65,70,0.0,0.0,1.0,0.0
4096,0.65,71,0.0,0.0,1.0,0.0
4096,0.65,72,0.0,0.0,1.0,0.0
4096,0.65,73,0.0,0.0,1.0,0.0
4096,0.65,74,0.0,0.0,1.0,0.0
4096,0.65,75,0.0,0.0,1.0,0.0
4096,0.65,76,0.0,0.0,1.0,0.0
4096,0.65,77,0.0,0.0,1.0,0.0
4096,0.65,78,0.0,0.0,1.0,0.0
4096,0.65,79,0.0,0.0,1.0,0.0
4096,0.65,80,0.0,0.0,1.0,0.0
4096,0.65,81,0.0,0.0,1.0,0.0
4096,0.65,82,0.0,0.0,1.0,0.0
4096,0.65,83,0.0,0.0,1.0,0.0
4096,0.65,84,0.0,0.0,1.0,0.0
4096,0.65,85,0.0,0.0,1.0,0.0
4096,0.65,86,0.0,0.0,1.0,0.0
4096,0.65,87,0.0,0.0,1.0,0.0
4096,0.65,88,0.0,0.0,1.0,0.0
4096,0.65,89,0.0,0.0,1.0,0.0
4096,0.65,90,0.0,0.0,1.0,0.0
4096,0.65,91,0.0,0.0,1.0,0.0
4096,0.65,92,0.0,0.0,1.0,0.0
4096,0.65,93,0.0,0.0,1.0,0.0
4096,0.65,94,0.0,0.0,1.0,0.0
4096,0.65,95,0.0,0.0,1.0,0.0
4096,0.65,96,0.0,0.0,1.0,0.0
4096,0.65,97,0.0,0.0,1.0,0.0
4096,0.65,98,0.0,0.0,1.0,0.0
4096,0.65,99,0.0,0.0,1.0,0.0
4096,0.8,0,0.0,0.0,1.0,0.0
4096,0.8,1,0.0,0.0,1.0,0.0
4096,0.8,2,0.0,0.0,1.0,0.0
4096,0.8,3,0.0,0.0,1.0,0.0
4096,0.8,4,0.0,0.0,1.0,0.0
4096,0.8,5,0.0,0.0,1.0,0.0
4096,0.8,6,0.0,0.0,1.0,0.0
4096,0.8,7,0.0,0.0,1.0,0.0
4096,0.8,8,0.0,0.0,1.0,0.0
4096,0.8,9,0.0,0.0,1.0,0.0
4096,0.8,10,0.0,0.0,1.0,0.0
4096,0.8,11,0.0,0.0,1.0,0.0
4096,0.8,12,0.0,0.0,1.0,0.0
4096,0.8,13,0.0,0.0,1.0,0.0
4096,0.8,14,0.0,0.0,1.0,0.0
4096,0.8,15,0.0,0.0,1.0,0.0
4096,0.8,16,0.0,0.0,1.0,0.0
4096,0.8,17,0.0,0.0,1.0,0.0
4096,0.8,18,0.0,0.0,1.0,0.0
4096,0.8,19,0.0,0.0,1.0,0.0
4096,0.8,20,0.0,0.0,1.0,0.0
4096,0.8,21,0.0,0.0,1.0,0.0
4096,0.8,22,0.0,0.0,1.0,0.0
4096,0.8,23,0.0,0.0,1.0,0.0
4096,0.8,24,0.0,0.0,1.0,0.0
4096,0.8,25,0.0,0.0,1.0,0.0
4096,0.8,26,0.0,0.0,1.0,0.0
4096,0.8,27,0.0,0.0,1.0,0.0
4096,0.8,28,0.0,0.0,1.0,0.0
4096,0.8,29,0.0,0.0,1.0,0.0
4096,0.8,30,0.0,0.0,1.0,0.0
4096,0.8,31,0.0,0.0,1.0,0.0
4096,0.8,32,0.0,0.0,1.0,0.0
4096,0.8,33,0.0,0.0,1.0,0.0
4096,0.8,34,0.0,0.0,1.0,0.0
4096,0.8,35,0.0,0.0,1.0,0.0
4096,0.8,36,0.0,0.0,1.0,0.0
4096,0.8,37,0.0,0.0,1.0,0.0
4096,0.8,38,0.0,0.0,1.0,0.0
4096,0.8,39,0.0,0.0,1.0,0.0
4096,0.8,40,0.0,0.0,1.0,0.0
4096,0.8,41,0.0,0.0,1.0,0.0
4096,0.8,42,0.0,0.0,1.0,0.0
4096,0.8,43,0.0,0.0,1.0,0.0
4096,0.8,44,0.0,0.0,1.0,0.0
4096,0.8,45,0.0,0.0,1.0,0.0
4096,0.8,46,0.0,0.0,1.0,0.0
4096,0.8,47,0.0,0.0,1.0,0.0
4096,0.8,48,0.0,0.0,1.0,0.0
4096,0.8,49,0.0,0.0,1.0,0.0
4096,0.8,50,0.0,0.0,1.0,0.0
4096,0.8,51,0.0,0.0,1.0,0.0
4096,0.8,52,0.0,0.0,1.0,0.0
4096,0.8,53,0.0,0.0,1.0,0.0
4096,0.8,54,0.0,0.0,1.0,0.0
4096,0.8,55,0.0,0.0,1.0,0.0
4096,0.8,56,0.0,0.0,1.0,0.0
4096,0.8,57,0.0,0.0,1.0,0.0
4096,0.8,58,0.0,0.0,1.0,0.0
4096,0.8,59,0.0,0.0,1.0,0.0
4096,0.8,60,0.0,0.0,1.0,0.0
4096,0.8,61,0.0,0.0,1.0,0.0
4096,0.8,62,0.0,0.0,1.0,0.0
4096,0.8,63,0.0,0.0,1.0,0.0
4096,0.8,64,0.0,0.0,1.0,0.0
4096,0.8,65,0.0,0.0,1.0,0.0
4096,0.8,66,0.0,0.0,1.0,0.0
4096,0.8,67,0.0,0.0,1.0,0.0
4096,0.8,68,0.0,0.0,1.0,0.0
4096,0.8,69,0.0,0.0,1.0,0.0
4096,0.8,70,0.0,0.0,1.0,0.0
4096,0.8,71,0.0,0.0,1.0,0.0
4096,0.8,72,0.0,0.0,1.0,0.0
4096,0.8,73,0.0,0.0,1.0,0.0
4096,0.8,74,0.0,0.0,1.0,0.0
4096,0.8,75,0.0,0.0,1.0,0.0
4096,0.8,76,0.0,0.0,1.0,0.0
4096,0.8,77,0.0,0.0,1.0,0.0
4096,0.8,78,0.0,0.0,1.0,0.0
4096,0.8,79,0.0,0.0,1.0,0.0
4096,0.8,80,0.0,0.0,1.0,0.0
4096,0.8,81,0.0,0.0,1.0,0.0
4096,0.8,82,0.0,0.0,1.0,0.0
4096,0.8,83,0.0,0.0,1.0,0.0
4096,0.8,84,0.0,0.0,1.0,0.0
4096,0.8,85,0.0,0.0,1.0,0.0
4096,0.8,86,0.0,0.0,1.0,0.0
4096,0.8,87,0.0,0.0,1.0,0.0
4096,0.8,88,0.0,0.0,1.0,0.0
4096,0.8,89,0.0,0.0,1.0,0.0
4096,0.8,90,0.0,0.0,1.0,0.0
4096,0.8,91,0.0,0.0,1.0,0.0
4096,0.8,92,0.0,0.0,1.0,0.0
4096,0.8,93,0.0,0.0,1.0,0.0
4096,0.8,94,0.0,0.0,1.0,0.0
4096,0.8,95,0.0,0.0,1.0,0.0
4096,0.8,96,0.0,0.0,1.0,0.0
4096,0.8,97,0.0,0.0,1.0,0.0
4096,0.8,98,0.0,0.0,1.0,0.0
4096,0.8,99,0.0,0.0,1.0,0.0
16384,0.2,0,1.0,0.0,0.0,0.0
16384,0.2,1,1.0,0.0,0.0,0.0
16384,0.2,2,1.0,0.0,0.0,0.0
16384,0.2,3,1.0,0.0,0.0,0.0
16384,0.2,4,1.0,0.0,0.0,0.0
16384,0.2,5,1.0,0.0,0.0,0.0
16384,0.2,6,1.0,0.0,0.0,0.0
16384,0.2,7,1.0,0.0,0.0,0.0
16384,0.2,8,1.0,0.0,0.0,0.0
16384,0.2,9,1.0,0.0,0.0,0.0
16384,0.2,10,1.0,0.0,0.0,0.0
16384,0.2,11,1.0,0.0,0.0,0.0
16384,0.2,12,1.0,0.0,0.0,0.0
16384,0.2,13,1.0,0.0,0.0,0.0
16384,0.2,14,1.0,0.0,0.0,0.0
16384,0.2,15,1.0,0.0,0.0,0.0
16384,0.2,16,1.0,0.0,0.0,0.0
16384,0.2,17,1.0,0.0,0.0,0.0
16384,0.2,18,1.0,0.0,0.0,0.0
16384,0.2,19,1.0,0.0,0.0,0.0
16384,0.2,20,1.0,0.0,0.0,0.0
16384,0.2,21,1.0,0.0,0.0,0.0
16384,0.2,22,1.0,0.0,0.0,0.0
16384,0.2,23,1.0,0.0,0.0,0.0
16384,0.2,24,1.0,0.0,0.0,0.0
16384,0.2,25,1.0,0.0,0.0,0.0
16384,0.2,26,1.0,0.0,0.0,0.0
16384,0.2,27,1.0,0.0,0.0,0.0
16384,0.2,28,1.0,0.0,0.0,0.0
16384,0.2,29,1.0,0.0,0.0,0.0
16384,0.2,30,1.0,0.0,0.0,0.0
16384,0.2,31,1.0,0.0,0.0,0.0
16384,0.2,32,1.0,0.0,0.0,0.0
16384,0.2,33,1.0,0.0,0.0,0.0
16384,0.2,34,1.0,0.0,0.0,0.0
16384,0.2,35,1.0,0.0,0.0,0.0
16384,0.2,36,1.0,0.0,0.0,0.0
16384,0.2,37,1.0,0.0,0.0,0.0
16384,0.2,38,1.0,0.0,0.0,0.0
16384,0.2,39,1.0,0.0,0.0,0.0
16384,0.2,40,1.0,0.0,0.0,0.0
16384,0.2,41,1.0,0.0,0.0,0.0
16384,0.2,42,1.0,0.0,0.0,0.0
16384,0.2,43,1.0,0.0,0.0,0.0
16384,0.2,44,1.0,0.0,0.0,0.0
16384,0.2,45,1.0,0.0,0.0,0.0
16384,0.2,46,1.0,0.0,0.0,0.0
16384,0.2,47,1.0,0.0,0.0,0.0
16384,0.2,48,1.0,0.0,0.0,0.0
16384,0.2,49,1.0,0.0,0.0,0.0
16384,0.2,50,1.0,0.0,0.0,0.0
16384,0.2,51,1.0,0.0,0.0,0.0
16384,0.2,52,1.0,0.0,0.0,0.0
16384,0.2,53,1.0,0.0,0.0,0.0
