p,p_index,dataset_index,A,B,C,empirical_optimum,empirical_g12,empirical_g13,empirical_g23,theory_optimum,theory_g12,theory_g13,theory_g23,theory_D,best_initialization,alpha,beta,g12,g13,g23,D,deployed_gap,optimization_error,gram_error_to_empirical,gram_error_to_population,gradient_norm
0.2,4,43,0.20382190971035258,1.0265606071794249,0.760930797101356,0.20382190971035258,1.0,0.0,0.0,0.2,1.0,0.0,0.0,1.0,0,1.570796326853901,1.5707963266860219,1.0,3.4815069138378604e-21,1.1853710812166873e-20,1.0,-0.5,0.0,1.1853710812166873e-20,1.1853710812166873e-20,9.725744328306247e-11
0.2,4,44,0.20774341786565764,0.9916645276841878,0.793379239608131,0.20774341786565764,1.0,0.0,0.0,0.2,1.0,0.0,0.0,1.0,0,1.5707963268629828,1.570796326686961,1.0,4.635722747373708e-21,1.1650120006334567e-20,1.0,-0.5,0.0,1.1650120006334567e-20,1.1650120006334567e-20,9.81331543358305e-11
0.2,4,45,0.1941002171694875,1.0228526963426716,0.8067297450242463,0.1941002171694875,1.0,0.0,0.0,0.2,1.0,0.0,0.0,1.0,0,1.5707963268518568,1.5707963266979927,1.0,3.2444590401112667e-21,9.390361868992403e-21,1.0,-0.5,0.0,9.390361868992403e-21,9.390361868992403e-21,9.66203997642053e-11
0.2,4,46,0.1885638442988558,1.0188960495064758,0.826236377040035,0.1885638442988558,1.0,0.0,0.0,0.2,1.0,0.0,0.0,1.0,0,1.5707963268505551,1.5707963267039622,1.0,3.097871696446499e-21,8.269070991635865e-21,1.0,-0.5,0.0,8.269070991635865e-21,8.269070991635865e-21,9.498240774301001e-11
0.2,4,47,0.18499614487089022,0.990047754717543,0.8055688073806115,0.18499614487089022,1.0,0.0,0.0,0.2,1.0,0.0,0.0,1.0,0,1.5707963267362655,1.5707963268896452,1.0,3.4376130645280556e-21,8.977295711606303e-21,1.0,-0.5,0.0,8.977295711606303e-21,8.977295711606303e-21,9.590369459545726e-11
0.2,4,48,0.17086353291204803,1.022162576430404,0.7652249724422912,0.17086353291204803,1.0,0.0,0.0,0.2,1.0,0.0,0.0,1.0,0,1.570796326747914,1.5707963268890033,1.0,2.207374215152371e-21,8.856063678895622e-21,1.0,-0.5,0.0,8.856063678895622e-21,8.856063678895622e-21,9.581148058263646e-11
0.2,4,49,0.18348059342076048,0.9486687674369312,0.806416203799452,0.18348059342076048,1.0,0.0,0.0,0.2,1.0,0.0,0.0,1.0,0,1.5707963268632408,1.5707963266951033,1.0,4.6709239246042186e-21,9.958711901722686e-21,1.0,-0.5,0.0,9.958711901722686e-21,9.958711901722686e-21,9.925000446700736e-11
0.25,5,0,0.2805044452647256,0.9816066320869852,0.7588426688212156,0.2805044452647256,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0,0,1.5707963266792448,1.5707963269652545,1.0,1.3375332288776253e-20,2.9021810254813e-20,1.0,-0.5,0.0,2.9021810254813e-20,2.9021810254813e-20,9.809570762586833e-11
0.25,5,1,0.2528666284428568,1.006399345040264,0.7497481054552556,0.2528666284428568,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0,0,1.5707963267057763,1.5707963269400627,1.0,7.942432854674922e-21,2.1073179206878952e-20,1.0,-0.5,0.0,2.1073179206878952e-20,2.1073179206878952e-20,9.918951915214101e-11
0.25,5,2,0.2509550040660033,0.9653044126886807,0.7641953778567915,0.2509550040660033,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0,0,1.5707963268900496,1.570796326654263,1.0,9.05408110777442e-21,1.977779990664597e-20,1.0,-0.5,0.0,1.977779990664597e-20,1.977779990664597e-20,9.659943747782368e-11
0.25,5,3,0.264562608764238,1.0380412685007556,0.7337852312646932,0.264562608764238,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0,0,1.570796326704856,1.570796326950537,1.0,8.107328168222752e-21,2.4223911772482615e-20,1.0,-0.5,0.0,2.4223911772482615e-20,2.4223911772482615e-20,9.841711948314185e-11
0.25,5,4,0.2269594153448578,1.0104205197503813,0.7513120627826759,0.2269594153448578,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0,0,1.570796326868395,1.5707963266683123,1.0,5.4020264674510295e-21,1.602360015383078e-20,1.0,-0.5,0.0,1.602360015383078e-20,1.602360015383078e-20,9.93873445970895e-11
0.25,5,5,0.23879608976146877,1.026372516900746,0.762870077366969,0.23879608976146877,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0,0,1.5707963268710827,1.5707963266658498,1.0,5.80432293831951e-21,1.6653085494378777e-20,1.0,-0.5,0.0,1.6653085494378777e-20,1.6653085494378777e-20,9.8874289276008e-11
0.25,5,6,0.24658757078390903,0.9883892798973131,0.7333017764300993,0.24658757078390903,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0,0,1.5707963268849234,1.5707963266469755,1.0,8.104827169037846e-21,2.1880642952158554e-20,1.0,-0.5,0.0,2.1880642952158554e-20,2.1880642952158554e-20,9.95915856263069e-11
0.25,5,7,0.2398869952702566,1.0086929127706266,0.7583761389871584,0.2398869952702566,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0,0,1.5707963268759269,1.5707963266612244,1.0,6.565898555301396e-21,1.78682692610809e-20,1.0,-0.5,0.0,1.78682692610809e-20,1.78682692610809e-20,9.973901845617504e-11
0.25,5,8,0.23435383613957117,1.0685325926952682,0.7253909730536887,0.23435383613957117,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0,0,1.5707963267273912,1.57079632692798,1.0,4.556978473973087e-21,1.7711213434768936e-20,1.0,-0.5,0.0,1.7711213434768936e-20,1.7711213434768936e-20,9.905756790624259e-11
0.25,5,9,0.2297687003774876,1.0344817771315133,0.7713994424610552,0.2297687003774876,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0,0,1.5707963267241023,1.570796326917001,1.0,5.0118358258150164e-21,1.4909505858353806e-20,1.0,-0.5,0.0,1.4909505858353806e-20,1.4909505858353806e-20,9.973845024583457e-11
0.25,5,10,0.24993943936399593,0.9966320740693526,0.7483198735993739,0.24993943936399593,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0,0,1.570796326883868,1.5707963266513563,1.0,7.915916353486665e-21,2.0603832651398722e-20,1.0,-0.5,0.0,2.0603832651398722e-20,2.0603832651398722e-20,9.860046444835705e-11
0.25,5,11,0.23722992733001436,1.0021855033747062,0.7579357162788254,0.23722992733001436,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0,0,1.5707963267149232,1.5707963269260152,1.0,6.395748306200141e-21,1.7192089952192257e-20,1.0,-0.5,0.0,1.7192089952192257e-20,1.7192089952192257e-20,9.860426036991759e-11
0.25,5,12,0.25028333446659456,1.0082313204983293,0.7681025138887576,0.25028333446659456,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0,0,1.5707963267098521,1.5707963269300176,1.0,7.232563099883701e-21,1.8257674979118574e-20,1.0,-0.5,0.0,1.8257674979118574e-20,1.8257674979118574e-20,9.736602300224168e-11
0.25,5,13,0.2455406230475029,0.9733572672104985,0.7550207886611251,0.2455406230475029,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0,0,1.5707963268867278,1.5707963266535696,1.0,8.43295975605816e-21,1.9973324144196133e-20,1.0,-0.5,0.0,1.9973324144196133e-20,1.9973324144196133e-20,9.891006369695513e-11
0.25,5,14,0.2654702010301946,0.9979250123554534,0.7690477138334686,0.2654702010301946,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0,0,1.5707963268918317,1.5707963266475522,1.0,9.39640689633137e-21,2.1710378154789185e-20,1.0,-0.5,0.0,2.1710378154789185e-20,2.1710378154789185e-20,9.693193069183537e-11
0.25,5,15,0.247219111401058,1.0394886624880246,0.7094493673161847,0.247219111401058,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0,0,1.5707963267141873,1.5707963269458087,1.0,6.513987606886826e-21,2.277446507013483e-20,1.0,-0.5,0.0,2.277446507013483e-20,2.277446507013483e-20,9.960653470029193e-11
0.25,5,16,0.23675455367533824,0.998969636124085,0.7649255237950916,0.23675455367533824,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0,0,1.5707963268752456,1.5707963266655538,1.0,6.455961721588171e-21,1.6729565074690217e-20,1.0,-0.5,0.0,1.6729565074690217e-20,1.6729565074690217e-20,9.858426235796721e-11
0.25,5,17,0.26646989919784175,1.007259976346563,0.7543650541008593,0.26646989919784175,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0,0,1.570796326696038,1.570796326951232,1.0,9.773010573549571e-21,2.444073473285284e-20,1.0,-0.5,0.0,2.444073473285284e-20,2.444073473285284e-20,9.986484857892227e-11
0.25,5,18,0.29402509933706816,0.9755211326506961,0.7648960343144422,0.29402509933706816,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0,0,1.570796326662241,1.5707963269833187,1.0,1.7597541498245248e-20,3.5502889850750556e-20,1.0,-0.5,0.0,3.5502889850750556e-20,3.5502889850750556e-20,9.943676028454701e-11
0.25,5,19,0.22006647042829325,1.0343071404340682,0.7595628034099438,0.22006647042829325,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0,0,1.5707963268598657,1.5707963266777527,1.0,4.220981348990703e-21,1.3722695979973273e-20,1.0,-0.5,0.0,1.3722695979973273e-20,1.3722695979973273e-20,9.780238905027573e-11
0.25,5,20,0.24621758991033454,1.0185895883980542,0.7599981350407949,0.24621758991033454,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0,0,1.570796326713011,1.5707963269303864,1.0,6.705263055604589e-21,1.8357480575517784e-20,1.0,-0.5,0.0,1.8357480575517784e-20,1.8357480575517784e-20,9.890064145668285e-11
0.25,5,21,0.22671199597873087,1.033341000868349,0.7399387214313531,0.22671199597873087,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0,0,1.5707963268645062,1.5707963266669416,1.0,4.845495040019534e-21,1.6372492562666283e-20,1.0,-0.5,0.0,1.6372492562666283e-20,1.6372492562666283e-20,9.977723533546112e-11
0.25,5,22,0.24403131994868477,0.9989090796396473,0.7321303543226906,0.24403131994868477,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0,0,1.5707963268805751,1.5707963266504217,1.0,7.34080778065309e-21,2.0873007634701236e-20,1.0,-0.5,0.0,2.0873007634701236e-20,2.0873007634701236e-20,9.921967342275285e-11
0.25,5,23,0.23095625368536388,0.9718434646614844,0.8036024070181015,0.23095625368536388,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0,0,1.5707963267125395,1.5707963269125431,1.0,6.782687198523953e-21,1.3840698474935647e-20,1.0,-0.5,0.0,1.3840698474935647e-20,1.3840698474935647e-20,9.669786766504359e-11
0.25,5,24,0.25909244027374556,1.0223263259132338,0.7647059916714458,0.25909244027374556,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0,0,1.570796326881679,1.5707963266548366,1.0,7.531167219141103e-21,1.9616810563593802e-20,1.0,-0.5,0.0,1.9616810563593802e-20,1.9616810563593802e-20,9.666321851384539e-11
0.25,5,25,0.21568670891319885,1.026617840004111,0.7382557905923547,0.21568670891319885,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0,0,1.5707963267314782,1.5707963269135736,1.0,4.0218988985393094e-21,1.4084231976322544e-20,1.0,-0.5,0.0,1.4084231976322544e-20,1.4084231976322544e-20,9.667683860400306e-11
0.25,5,26,0.24033412713568594,1.0283975969934342,0.7338889227234888,0.24033412713568594,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0,0,1.5707963267195248,1.5707963269294722,1.0,5.680903728988938e-21,1.8110598224446358e-20,1.0,-0.5,0.0,1.8110598224446358e-20,1.8110598224446358e-20,9.661207074478846e-11
0.25,5,27,0.25552451816541827,1.0295953990012552,0.7568473462596335,0.25552451816541827,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0,0,1.5707963268807486,1.5707963266517637,1.0,7.370554047790156e-21,2.0487027104456484e-20,1.0,-0.5,0.0,2.0487027104456484e-20,2.0487027104456484e-20,9.963703401094069e-11
0.25,5,28,0.2710507024868629,1.0209366304517205,0.7247782494930481,0.2710507024868629,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0,0,1.5707963268952723,1.5707963266256815,1.0,1.0075270412948962e-20,2.863376618398835e-20,1.0,-0.5,0.0,2.863376618398835e-20,2.863376618398835e-20,9.914136869166826e-11
0.25,5,29,0.25280265707774663,0.993973085353396,0.704433790438395,0.25280265707774663,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0,0,1.5707963268873686,1.5707963266353808,1.0,8.551065013919027e-21,2.5445288914286995e-20,1.0,-0.5,0.0,2.5445288914286995e-20,2.5445288914286995e-20,9.733027990270523e-11
0.25,5,30,0.2307879699457328,0.949229461500397,0.7745770956653257,0.2307879699457328,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0,0,1.5707963267068992,1.5707963269222796,1.0,7.743550922649918e-21,1.622641131657782e-20,1.0,-0.5,0.0,1.622641131657782e-20,1.622641131657782e-20,9.792140129405005e-11
0.25,5,31,0.27654799343556047,0.9733208827537696,0.7694177301907786,0.27654799343556047,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0,0,1.5707963266798435,1.5707963269599345,1.0,1.323722488765042e-20,2.72375157136786e-20,1.0,-0.5,0.0,2.72375157136786e-20,2.72375157136786e-20,9.904896470460445e-11
0.25,5,32,0.2440220534639401,0.9684183962048875,0.7372227575300476,0.2440220534639401,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0,0,1.5707963267026968,1.570796326940596,1.0,8.500815028564e-21,2.1228312616602316e-20,1.0,-0.5,0.0,2.1228312616602316e-20,2.1228312616602316e-20,9.872048414545422e-11
0.25,5,33,0.2215685169108445,1.0388149227969357,0.7894276757419938,0.2215685169108445,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0,0,1.5707963268602751,1.570796326683082,1.0,4.274352210743752e-21,1.2502508987503644e-20,1.0,-0.5,0.0,1.2502508987503644e-20,1.2502508987503644e-20,9.801826285775297e-11
0.25,5,34,0.2346808794271431,1.0283337818393985,0.7363787428257784,0.2346808794271431,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0,0,1.5707963267223795,1.5707963269254062,1.0,5.2587391711371766e-21,1.7032740524914833e-20,1.0,-0.5,0.0,1.7032740524914833e-20,1.7032740524914833e-20,9.691593268634402e-11
0.25,5,35,0.25145722399425846,1.0202961429975503,0.7405534581878586,0.25145722399425846,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0,0,1.5707963268800842,1.5707963266500322,1.0,7.256922677412857e-21,2.0985695539346225e-20,1.0,-0.5,0.0,2.0985695539346225e-20,2.0985695539346225e-20,9.88632074087204e-11
0.25,5,36,0.25893839506777283,0.9673779709990711,0.7366852457892835,0.25893839506777283,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0,0,1.5707963268991763,1.5707963266342864,1.0,1.0874242225057952e-20,2.5795653383221754e-20,1.0,-0.5,0.0,2.5795653383221754e-20,2.5795653383221754e-20,9.9458082647321e-11
0.25,5,37,0.2430418838861795,1.0608620961724617,0.7190118093361445,0.2430418838861795,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0,0,1.5707963268676841,1.5707963266547216,1.0,5.2980190687632965e-21,1.9649042950497962e-20,1.0,-0.5,0.0,1.9649042950497962e-20,1.9649042950497962e-20,9.805739183607555e-11
0.25,5,38,0.21758516966998198,1.0519326153205317,0.7478163961734048,0.21758516966998198,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0,0,1.570796326732632,1.5707963269143725,1.0,3.876892756802079e-21,1.427449627918395e-20,1.0,-0.5,0.0,1.427449627918395e-20,1.427449627918395e-20,9.960398058865735e-11
0.25,5,39,0.24183823045070346,1.0089089976305385,0.7525700909422066,0.24183823045070346,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0,0,1.570796326713086,1.570796326930844,1.0,6.6929774728120534e-21,1.8481699445835795e-20,1.0,-0.5,0.0,1.8481699445835795e-20,1.8481699445835795e-20,9.929548070201525e-11
0.25,5,40,0.21881211874250495,0.9965248420439463,0.7815172634738062,0.21881211874250495,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0,0,1.5707963268672942,1.570796326678664,1.0,5.24140990890769e-21,1.351002668259796e-20,1.0,-0.5,0.0,1.351002668259796e-20,1.351002668259796e-20,9.912647271309465e-11
0.25,5,41,0.24340739163317462,1.0093132554003204,0.7487725054004101,0.24340739163317462,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0,0,1.5707963268756884,1.5707963266600227,1.0,6.5273079099614144e-21,1.81909826763406e-20,1.0,-0.5,0.0,1.81909826763406e-20,1.81909826763406e-20,9.699055784514503e-11
0.25,5,42,0.23926083447091653,0.9608931537009341,0.7882425911352088,0.23926083447091653,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0,0,1.5707963268848877,1.570796326666759,1.0,8.098391677261767e-21,1.6419234754934627e-20,1.0,-0.5,0.0,1.6419234754934627e-20,1.6419234754934627e-20,9.762769324898308e-11
0.25,5,43,0.25193199273399125,1.0014283629744993,0.7696946443939569,0.25193199273399125,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0,0,1.570796326707053,1.5707963269319858,1.0,7.716493049648832e-21,1.879343988021124e-20,1.0,-0.5,0.0,1.879343988021124e-20,1.879343988021124e-20,9.769808986550774e-11
0.25,5,44,0.23864625339516288,1.0103057767088963,0.7271284076110001,0.23864625339516288,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0,0,1.5707963268740226,1.5707963266559464,1.0,6.260920366272571e-21,1.9307170842314057e-20,1.0,-0.5,0.0,1.9307170842314057e-20,1.9307170842314057e-20,9.798319460860759e-11
0.25,5,45,0.260088501352866,0.9983597483334796,0.7671359092017946,0.260088501352866,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0,0,1.5707963267018181,1.5707963269381309,1.0,8.663606246665483e-21,2.0516050965092623e-20,1.0,-0.5,0.0,2.0516050965092623e-20,2.0516050965092623e-20,9.683581986321487e-11
0.25,5,46,0.2498172264472216,0.9896080125782833,0.7102251643370722,0.2498172264472216,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0,0,1.5707963267042988,1.5707963269493561,1.0,8.207963676068232e-21,2.385773560307835e-20,1.0,-0.5,0.0,2.385773560307835e-20,2.385773560307835e-20,9.696296657354934e-11
0.25,5,47,0.25431466339071623,1.013813624549584,0.7513097121569279,0.25431466339071623,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0,0,1.5707963267074037,1.57079632693851,1.0,7.655018582352582e-21,2.0624774826341242e-20,1.0,-0.5,0.0,2.0624774826341242e-20,2.0624774826341242e-20,9.824869349657134e-11
0.25,5,48,0.24197965395789703,1.0065133657980563,0.7415631612299216,0.24197965395789703,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0,0,1.570796326877942,1.5707963266547562,1.0,6.896519716735825e-21,1.9639333115331062e-20,1.0,-0.5,0.0,1.9639333115331062e-20,1.9639333115331062e-20,9.983313039553729e-11
0.25,5,49,0.2309148208150284,0.9861879645632894,0.751639061449275,0.2309148208150284,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0,0,1.5707963268728957,1.570796326667802,1.0,6.083859827305391e-21,1.6153042009247584e-20,1.0,-0.5,0.0,1.6153042009247584e-20,1.6153042009247584e-20,9.63402001694496e-11
0.30000000000000004,6,0,0.29047944577820944,0.9960602372895514,0.6831590260115487,0.29047944577820944,1.0,0.0,0.0,0.30000000000000004,1.0,0.0,0.0,1.0,0,1.5707963269288812,1.570796326570551,1.0,1.795185694810203e-20,5.033099956884293e-20,1.0,-0.5,0.0,5.033099956884293e-20,5.033099956884293e-20,9.835245209363027e-11
0.30000000000000004,6,1,0.28566312254873844,1.0106986180131674,0.7255556441807628,0.28566312254873844,1.0,0.0,0.0,0.30000000000000004,1.0,0.0,0.0,1.0,0,1.5707963269101872,1.5707963266085043,1.0,1.3291923525324006e-20,3.474208808725224e-20,1.0,-0.5,0.0,3.474208808725224e-20,3.474208808725224e-20,9.811660612562584e-11
0.30000000000000004,6,2,0.2944620311523794,0.9704996335517508,0.7140419457985163,0.2944620311523794,1.0,0.0,0.0,0.30000000000000004,1.0,0.0,0.0,1.0,0,1.5707963266534324,1.5707963270107954,1.0,2.0012129767404974e-20,4.661228886962602e-20,1.0,-0.5,0.0,4.661228886962602e-20,4.661228886962602e-20,9.786190246474275e-11
0.30000000000000004,6,3,0.3189268109279304,0.9966821801127537,0.6801558627970553,0.3189268109279304,1.0,0.0,0.0,0.30000000000000004,1.0,0.0,0.0,1.0,0,1.570796326981629,1.570796326493773,1.0,3.4868969073382594e-20,9.067544160154482e-20,1.0,-0.5,0.0,9.067544160154482e-20,9.067544160154482e-20,9.844130472255338e-11
0.30000000000000004,6,4,0.3271750482559625,0.9843597875112826,0.708284557469641,0.3271750482559625,1.0,0.0,0.0,0.30000000000000004,1.0,0.0,0.0,1.0,0,1.5707963265948277,1.5707963270964536,1.0,4.002756939198608e-20,9.093658827898646e-20,1.0,-0.5,0.0,9.093658827898646e-20,9.093658827898646e-20,9.893732346108754e-11
0.30000000000000004,6,5,0.3227443882879635,0.9638050081761018,0.7288103678157871,0.3227443882879635,1.0,0.0,0.0,0.30000000000000004,1.0,0.0,0.0,1.0,0,1.5707963269864245,1.5707963265213443,1.0,3.668291480313168e-20,7.483088992037498e-20,1.0,-0.5,0.0,7.483088992037498e-20,7.483088992037498e-20,9.853153515154221e-11
0.30000000000000004,6,6,0.3093715680543269,1.002658489443984,0.6920366969388496,0.3093715680543269,1.0,0.0,0.0,0.30000000000000004,1.0,0.0,0.0,1.0,0,1.5707963266348064,1.5707963270543959,1.0,2.5628880006202552e-20,6.733986059281321e-20,1.0,-0.5,0.0,6.733986059281321e-20,6.733986059281321e-20,9.954790004353755e-11
0.30000000000000004,6,7,0.29558870115890024,1.0155724175642251,0.6698868040845508,0.29558870115890024,1.0,0.0,0.0,0.30000000000000004,1.0,0.0,0.0,1.0,0,1.5707963269325347,1.5707963265549723,1.0,1.8944236080484333e-20,5.756370038310247e-20,1.0,-0.5,0.0,5.756370038310247e-20,5.756370038310247e-20,9.823795660423473e-11
0.30000000000000004,6,8,0.2606967315534491,1.0229290443371062,0.7239315985048709,0.2606967315534491,1.0,0.0,0.0,0.30000000000000004,1.0,0.0,0.0,1.0,0,1.570796326886875,1.5707963266361218,1.0,8.460019378660178e-21,2.5209447384856453e-20,1.0,-0.5,0.0,2.5209447384856453e-20,2.5209447384856453e-20,9.914315911792866e-11
0.30000000000000004,6,9,0.31895292340945797,0.9635235226353372,0.706342603175058,0.31895292340945797,1.0,0.0,0.0,0.30000000000000004,1.0,0.0,0.0,1.0,0,1.5707963266016256,1.5707963270812038,1.0,3.73536856365577e-20,8.197177780678275e-20,1.0,-0.5,0.0,8.197177780678275e-20,8.197177780678275e-20,9.853615059048874e-11
0.30000000000000004,6,10,0.3025065140795187,0.982105420529946,0.6860806554033214,0.3025065140795187,1.0,0.0,0.0,0.30000000000000004,1.0,0.0,0.0,1.0,0,1.5707963266364027,1.5707963270488945,1.0,2.5120330891894868e-20,6.45149192672554e-20,1.0,-0.5,0.0,6.45149192672554e-20,6.45149192672554e-20,9.896312957067876e-11
0.30000000000000004,6,11,0.30763826659511784,0.9932952942166313,0.6697455554328983,0.30763826659511784,1.0,0.0,0.0,0.30000000000000004,1.0,0.0,0.0,1.0,0,1.5707963269632936,1.5707963265160823,1.0,2.835755393025892e-20,7.773745080471827e-20,1.0,-0.5,0.0,7.773745080471827e-20,7.773745080471827e-20,9.831069822019498e-11
0.30000000000000004,6,12,0.3018222058187353,1.0187163263077486,0.68190838526985,0.3018222058187353,1.0,0.0,0.0,0.30000000000000004,1.0,0.0,0.0,1.0,0,1.5707963266512681,1.5707963270395078,1.0,2.0629147076557835e-20,5.983461907592852e-20,1.0,-0.5,0.0,5.983461907592852e-20,5.983461907592852e-20,9.924609808863758e-11
0.30000000000000004,6,13,0.2972154369355563,0.9755094422967451,0.7497103916798986,0.2972154369355563,1.0,0.0,0.0,0.30000000000000004,1.0,0.0,0.0,1.0,0,1.5707963266571998,1.5707963269944982,1.0,1.8960409867368986e-20,3.9840801634547285e-20,1.0,-0.5,0.0,3.9840801634547285e-20,3.9840801634547285e-20,9.878620891152133e-11
0.30000000000000004,6,14,0.2751900680916116,0.990608207829724,0.7257501174600935,0.2751900680916116,1.0,0.0,0.0,0.30000000000000004,1.0,0.0,0.0,1.0,0,1.5707963266834257,1.570796326972246,1.0,1.2425760163858395e-20,3.145281223842535e-20,1.0,-0.5,0.0,3.145281223842535e-20,3.145281223842535e-20,9.846174962941174e-11
0.30000000000000004,6,15,0.2905440274899295,1.0021340420841947,0.7016803690379952,0.2905440274899295,1.0,0.0,0.0,0.30000000000000004,1.0,0.0,0.0,1.0,0,1.570796326666788,1.5707963270053558,1.0,1.641183800205216e-20,4.429305145573893e-20,1.0,-0.5,0.0,4.429305145573893e-20,4.429305145573893e-20,9.86123723263743e-11
